0.644340,5.356962,5.063973,3.061196,-7.255816,-0.802707,0.714113,0.630880,0.205055,-0.225168,-0.022420,-2.702245,0.013810,29.400000,-0.241415,-3.076399,0.060660
0.795410,4.964258,5.016784,2.967118,-8.439849,-1.065615,0.732418,0.608091,0.161173,-0.261721,-1.096792,-2.002047,0.099341,29.400000,-2.741415,-0.585614,0.210660
0.939868,4.514334,4.959482,2.797845,-9.543163,-1.206691,0.760803,0.570464,0.135144,-0.279978,-1.187181,-2.054277,0.225166,29.400000,-0.241415,-3.085614,0.360660
1.074542,4.011402,4.898190,2.580501,-10.559666,-1.226736,0.782197,0.537197,0.094133,-0.302831,-0.848535,-2.150463,0.362102,29.400000,-0.914636,-1.623215,0.500000
1.196581,3.459808,4.838479,2.281737,-11.489621,-1.148263,0.796691,0.509273,0.048990,-0.323267,0.047652,-2.696398,0.392038,29.400000,1.585364,-3.957790,0.350000
1.300750,2.863897,4.784475,1.859608,-12.329315,-0.996543,0.796833,0.487772,-0.024036,-0.357281,0.096965,-3.875597,0.309514,29.400000,-0.845988,-5.000000,0.200000
1.379209,2.228946,4.740135,1.242627,-13.044198,-0.766605,0.791168,0.447682,-0.112886,-0.402562,0.445119,-4.578349,0.184818,29.400000,1.654012,-5.000000,0.050000
1.421189,1.562673,4.708974,0.403176,-13.572265,-0.472588,0.766790,0.411894,-0.210364,-0.446502,0.525076,-4.322311,0.044307,29.400000,-0.147591,-3.614482,-0.100000
1.416258,0.875565,4.692855,-0.630774,-13.869815,-0.179703,0.733908,0.373818,-0.296385,-0.484853,1.042159,-4.399487,-0.102135,29.400000,2.352409,-5.000000,-0.250000
1.355699,0.180027,4.689961,-1.810270,-13.903136,0.051220,0.681026,0.338906,-0.392116,-0.518623,0.923565,-4.774808,-0.250801,29.400000,-0.147591,-5.000000,-0.400000
1.233833,-0.509565,4.695882,-3.070549,-13.628524,0.159967,0.617440,0.290188,-0.479196,-0.553503,1.066253,-4.915553,-0.381550,29.400000,2.018171,-5.000000,-0.500000
1.049039,-1.177563,4.703349,-4.307463,-13.041031,0.112922,0.539453,0.241777,-0.563773,-0.578081,0.723702,-4.968332,-0.455581,29.400000,-0.481829,-5.000000,-0.500000
0.805191,-1.809035,4.704220,-5.420106,-12.179773,-0.097897,0.462091,0.181838,-0.621884,-0.606745,-0.393401,-4.050625,-0.483343,29.400000,-1.451551,-2.500000,-0.500000
0.510294,-2.392245,4.692259,-6.334062,-11.119408,-0.385108,0.398386,0.119004,-0.643412,-0.643959,-1.992245,-4.018984,-0.493754,29.400000,-3.951551,-5.000000,-0.500000
0.176054,-2.918703,4.666098,-6.993592,-9.921338,-0.657563,0.329235,0.036938,-0.639102,-0.695369,-2.279311,-3.694619,-0.497658,29.400000,-1.451551,-2.500000,-0.500000
-0.184224,-3.383225,4.627314,-7.375291,-8.654281,-0.881162,0.271532,-0.028251,-0.621694,-0.735363,-2.699461,-2.561884,-0.442872,29.400000,-3.951551,-1.470405,-0.350000
-0.557915,-3.783909,4.579340,-7.546224,-7.372314,-1.021541,0.231782,-0.074341,-0.579801,-0.778718,-2.544517,-0.942209,-0.441077,29.400000,-1.451551,1.029595,-0.500000
-0.936693,-4.120680,4.527387,-7.584556,-6.100828,-1.038819,0.211245,-0.090079,-0.541413,-0.810028,-1.840037,-0.647331,-0.421654,29.400000,-1.394547,-1.470405,-0.350000
-1.315156,-4.394139,4.477174,-7.546908,-4.837076,-0.957615,0.190832,-0.104905,-0.517838,-0.828511,-0.624106,-0.255439,-0.433120,29.400000,1.105453,0.946431,-0.500000
-1.690670,-4.604239,4.432403,-7.464036,-3.566762,-0.825476,0.179444,-0.103042,-0.513606,-0.834029,-0.480632,-0.441770,-0.418670,29.400000,-1.394547,-1.553569,-0.350000
-2.061174,-4.750587,4.395054,-7.352689,-2.284557,-0.666765,0.161103,-0.113704,-0.506825,-0.840570,-0.114329,-0.527295,-0.432001,29.400000,1.105453,0.071363,-0.500000
-2.425120,-4.832588,4.365897,-7.197374,-0.993894,-0.500387,0.146219,-0.116827,-0.514649,-0.838148,0.289191,-0.642302,-0.474500,29.400000,0.148536,-1.233086,-0.500000
-2.780487,-4.849651,4.344532,-7.001999,0.312360,-0.360231,0.121258,-0.134610,-0.523148,-0.834166,-0.064003,-1.949042,-0.490438,29.400000,-0.558891,-3.733086,-0.500000
-3.123244,-4.801420,4.329154,-6.687252,1.617467,-0.268258,0.078903,-0.178899,-0.532516,-0.825020,0.564192,-2.572031,-0.496414,29.400000,1.941109,-2.420984,-0.500000
-3.446396,-4.688116,4.316037,-6.215202,2.910472,-0.269966,0.040459,-0.220224,-0.554135,-0.803335,0.487265,-2.133728,-0.442405,29.400000,-0.558891,-1.503920,-0.350000
-3.742742,-4.510769,4.300425,-5.611359,4.172056,-0.365193,0.000438,-0.258248,-0.555688,-0.791877,-0.779695,-2.677598,-0.440902,29.400000,-2.193857,-4.003920,-0.500000
-4.004770,-4.272464,4.279083,-4.843599,5.341876,-0.488504,-0.056627,-0.307730,-0.531268,-0.789008,-1.625965,-2.569050,-0.421588,29.400000,-2.093641,-1.503920,-0.350000
-4.224119,-3.979120,4.251979,-3.910623,6.371043,-0.592566,-0.103514,-0.338990,-0.499740,-0.792035,-1.207161,-1.433435,-0.433096,29.400000,-0.197369,-0.250831,-0.500000
-4.394500,-3.637273,4.220448,-2.900518,7.286993,-0.655186,-0.130395,-0.343683,-0.478932,-0.798873,-1.513541,0.243193,-0.418661,29.400000,-2.697369,2.249169,-0.350000
-4.514528,-3.251491,4.187870,-1.907193,8.134729,-0.633494,-0.143259,-0.315976,-0.450606,-0.824310,-1.516653,1.025093,-0.431998,29.400000,-0.732619,0.990942,-0.500000
-4.586658,-2.824604,4.159133,-0.985614,8.927598,-0.499501,-0.155384,-0.291347,-0.427093,-0.843486,-1.589829,0.066248,-0.418249,29.400000,-2.234479,-1.509058,-0.350000
-4.613719,-2.360053,4.139195,-0.099085,9.640821,-0.291118,-0.179486,-0.292013,-0.395376,-0.853918,-1.055236,-0.871134,-0.319343,29.400000,0.265521,-1.383234,-0.200000
-4.596201,-1.862289,4.130526,0.800768,10.256530,-0.055125,-0.198758,-0.306461,-0.381550,-0.850901,-0.182006,-0.788580,-0.301004,29.400000,0.392871,-0.309590,-0.350000
-4.533475,-1.335449,4.133118,1.713442,10.800742,0.156884,-0.216822,-0.321345,-0.373511,-0.844555,-0.760208,-1.426711,-0.387876,29.400000,-2.107129,-2.809590,-0.500000
-4.424399,-0.783806,4.145969,2.655292,11.248806,0.352438,-0.249683,-0.349925,-0.346456,-0.835701,-0.664534,-1.856938,-0.401704,29.400000,0.392871,-1.652063,-0.350000
-4.267026,-0.212736,4.168069,3.651253,11.567629,0.528306,-0.280832,-0.386028,-0.324223,-0.818694,-0.941156,-2.666391,-0.425639,29.400000,-2.107129,-4.152063,-0.500000
-4.058144,0.370372,4.198150,4.717824,11.717639,0.674794,-0.332330,-0.436682,-0.269349,-0.793447,-2.607389,-3.912912,-0.472115,29.400000,-4.607129,-5.000000,-0.500000
-3.793904,0.953906,4.235659,5.859531,11.570341,0.824207,-0.401254,-0.487227,-0.176215,-0.757625,-3.085234,-4.262032,-0.489543,29.400000,-2.548482,-4.119172,-0.500000
-3.472388,1.521077,4.280382,6.993640,11.067785,0.956875,-0.455982,-0.529679,-0.093295,-0.711472,-1.812264,-3.235245,-0.492642,29.400000,-0.048482,-1.619172,-0.490836
-3.095721,2.056488,4.330158,8.055336,10.309021,1.021752,-0.488872,-0.560897,-0.040782,-0.669591,-1.647400,-2.883019,-0.435263,29.400000,-2.548482,-3.373358,-0.340836
-2.668443,2.548980,4.381295,9.019902,9.366144,1.012036,-0.520548,-0.584265,0.015050,-0.625386,-1.273076,-2.251981,-0.432496,29.400000,-0.048482,-0.873358,-0.490836
-2.195691,2.990717,4.430257,9.866588,8.279886,0.934762,-0.542131,-0.600809,0.052900,-0.588352,-1.445205,-2.327842,-0.412708,29.400000,-2.548482,-3.373358,-0.340836
-1.683824,3.375150,4.473729,10.577770,7.077823,0.802467,-0.575785,-0.605374,0.110837,-0.541806,-3.054072,-2.043789,-0.424038,29.400000,-5.000000,-0.873358,-0.490836
-1.141866,3.696519,4.510490,11.057937,5.762294,0.673015,-0.630111,-0.572754,0.176813,-0.497641,-3.976865,-1.416327,-0.409537,29.400000,-4.217567,-1.150843,-0.340836
-0.582937,3.950591,4.542343,11.256927,4.397257,0.609300,-0.679476,-0.528588,0.237741,-0.454287,-3.189804,-1.195040,-0.310349,29.400000,-1.717567,-1.003219,-0.190836
-0.020248,4.136379,4.572185,11.211030,3.038139,0.587091,-0.709283,-0.495894,0.287029,-0.415559,-2.677012,-1.538800,-0.179403,29.400000,-2.803851,-2.239615,-0.040836
0.534777,4.254829,4.600986,10.963328,1.704368,0.565534,-0.727829,-0.468108,0.336401,-0.376899,-1.818786,-1.039309,-0.036548,29.400000,-0.303851,0.260385,0.109164
1.073537,4.307349,4.628576,10.560063,0.403831,0.534803,-0.737865,-0.447066,0.366959,-0.353972,-1.809451,-1.164500,0.110772,29.400000,-2.803851,-2.239615,0.259164
1.588698,4.295793,4.654302,10.028444,-0.860485,0.493408,-0.744480,-0.421277,0.408138,-0.325694,-1.493451,-0.898947,0.259767,29.400000,-0.303851,0.260385,0.409164
2.074278,4.222084,4.677594,9.377690,-2.082208,0.432191,-0.745241,-0.403845,0.433485,-0.313196,-0.790328,-0.955776,0.387204,29.400000,-0.411524,-1.823379,0.500000
2.525386,4.087869,4.697069,8.662998,-3.287127,0.341594,-0.734143,-0.400835,0.458929,-0.306967,0.383924,-0.687796,0.401451,29.400000,2.088476,0.337238,0.350000
2.940502,3.893128,4.710848,7.941203,-4.503227,0.202342,-0.719050,-0.412338,0.465051,-0.318311,0.511769,-0.383190,0.425544,29.400000,-0.411524,-0.558869,0.500000
3.320223,3.637326,4.716778,7.256601,-5.728562,0.033730,-0.709634,-0.415087,0.470247,-0.328135,0.488154,0.266028,0.415829,29.400000,1.064325,1.465176,0.350000
3.667036,3.321002,4.714161,6.622188,-6.910519,-0.141510,-0.706865,-0.413850,0.464101,-0.344165,-0.089239,0.077995,0.430936,28.240206,-1.435675,-1.034824,0.500000
3.982890,2.946918,4.702826,6.006505,-8.053610,-0.313275,-0.703758,-0.402528,0.480896,-0.340977,-0.823131,-0.876934,0.417851,29.400000,-1.148661,-1.726603,0.350000
4.266575,2.516188,4.682156,5.323461,-9.163234,-0.526607,-0.695369,-0.387521,0.519656,-0.317838,-1.964087,-2.058065,0.319194,29.400000,-3.648661,-3.460171,0.200000
4.513314,2.032365,4.648333,4.522420,-10.163829,-0.840370,-0.687602,-0.352370,0.581737,-0.263633,-3.523698,-1.996881,0.300948,28.455457,-5.000000,-0.960171,0.350000
4.715326,1.502444,4.596502,3.519392,-11.007493,-1.236441,-0.698911,-0.284964,0.629863,-0.196153,-4.446387,-0.411437,0.275355,29.400000,-5.000000,1.539829,0.200000
4.861529,0.935342,4.525068,2.300546,-11.632769,-1.604178,-0.736074,-0.195472,0.638759,-0.129754,-4.792395,1.745604,0.228258,29.400000,-5.000000,4.039829,0.200000
4.943233,0.344141,4.438906,0.953695,-11.961659,-1.815964,-0.789140,-0.094084,0.607616,-0.065463,-4.922148,2.241995,0.154347,29.400000,-5.000000,1.539829,0.050000
4.956652,-0.255075,4.346773,-0.408489,-11.955545,-1.837265,-0.827921,0.003631,0.565343,-0.002501,-4.033306,2.740641,0.145380,29.400000,-2.500000,4.039829,0.200000
4.904028,-0.846465,4.257918,-1.676654,-11.662259,-1.693559,-0.863852,0.072759,0.501935,0.041131,-2.462289,2.615133,0.123268,29.400000,-0.866132,1.539829,0.050000
4.791405,-1.418518,4.179952,-2.800266,-11.194968,-1.401273,-0.888882,0.114188,0.444427,0.068136,-1.835185,2.776005,0.133725,29.400000,-1.854116,3.760993,0.200000
4.626567,-1.964199,4.119884,-3.767018,-10.613967,-0.984870,-0.912138,0.151475,0.376431,0.093365,-1.857520,2.454122,0.118897,29.400000,-1.882123,1.260993,0.050000
4.417716,-2.478201,4.083071,-4.568331,-9.934974,-0.479018,-0.920929,0.183780,0.333110,0.111559,-0.935397,0.770917,0.132086,29.400000,0.617877,-1.239007,0.200000
4.170941,-2.956732,4.072315,-5.297110,-9.194648,0.045179,-0.917350,0.200554,0.332967,0.113294,-0.902101,-0.849725,0.118282,29.400000,-1.882123,-2.210845,0.050000
3.887502,-3.396884,4.086710,-6.053943,-8.405434,0.514548,-0.897817,0.227687,0.367797,0.110761,-0.577115,-2.637925,0.038106,29.400000,0.617877,-4.710845,-0.050000
3.563759,-3.796511,4.121284,-6.910678,-7.571575,0.841820,-0.864243,0.245760,0.434907,0.096192,-0.767745,-2.996000,0.039290,29.400000,-1.882123,-2.210845,0.100000
3.194580,-4.153812,4.167504,-7.860388,-6.707960,0.977531,-0.826954,0.283456,0.481654,0.097102,-2.401731,-1.567778,0.020984,29.400000,-4.382123,0.289155,-0.050000
2.778188,-4.465474,4.216258,-8.778249,-5.732921,0.953082,-0.794616,0.350110,0.483962,0.132065,-3.871180,0.530305,0.014119,29.400000,-5.000000,2.789155,0.050000
2.319818,-4.723828,4.261337,-9.522678,-4.573658,0.841471,-0.771361,0.423165,0.441520,0.191926,-3.738877,1.848922,-0.019705,29.400000,-2.765826,2.540717,-0.100000
1.830452,-4.920221,4.300180,-10.003299,-3.260821,0.706283,-0.750757,0.481071,0.383005,0.253279,-3.968535,2.039340,-0.013640,29.400000,-5.000000,1.895506,0.050000
1.324496,-5.048446,4.331619,-10.191148,-1.858534,0.541184,-0.713774,0.543405,0.323774,0.310394,-3.675701,1.011943,-0.030115,29.400000,-2.500000,-0.604494,-0.100000
0.815815,-5.105565,4.352767,-10.121530,-0.426187,0.296907,-0.677335,0.588480,0.288610,0.342952,-2.003388,0.816505,-0.017543,29.400000,0.000000,1.568400,0.050000
0.314756,-5.091186,4.360517,-9.897831,0.997260,0.014954,-0.667019,0.598380,0.257212,0.370078,-0.738621,1.672749,-0.031579,29.400000,0.033733,2.598560,-0.100000
-0.172208,-5.006427,4.355433,-9.570869,2.386463,-0.202271,-0.675743,0.582526,0.225440,0.399117,0.681600,1.762050,-0.018092,29.400000,2.533733,1.293677,0.050000
-0.641670,-4.853445,4.342503,-9.206812,3.724975,-0.299068,-0.699190,0.549061,0.214103,0.412334,1.142793,0.767167,-0.031784,29.400000,0.676692,-0.578723,-0.100000
-1.093702,-4.634817,4.327178,-8.879669,5.008969,-0.297334,-0.715767,0.524647,0.215165,0.415231,1.047623,0.863485,-0.018169,29.400000,1.199741,1.921277,0.050000
-1.530270,-4.353615,4.313906,-8.583841,6.228735,-0.225866,-0.731395,0.499161,0.204427,0.424780,0.205197,0.921669,-0.031813,29.400000,-1.300259,0.313447,-0.100000
-1.951833,-4.013117,4.305515,-8.269044,7.379194,-0.100873,-0.731131,0.494669,0.182831,0.440137,-0.749300,1.479030,-0.092624,29.400000,-1.336492,2.813447,-0.148518
-2.355661,-3.616728,4.304243,-7.862187,8.466975,0.050177,-0.720872,0.497342,0.137741,0.469524,-2.053795,1.677312,-0.183808,29.400000,-3.836492,1.118170,-0.298518
-2.735194,-3.167575,4.310597,-7.288359,9.484212,0.206258,-0.691112,0.519108,0.079049,0.503204,-2.480591,2.265348,-0.311752,29.400000,-2.003451,3.618170,-0.448518
-3.080964,-2.669970,4.324542,-6.506273,10.401079,0.343461,-0.654645,0.530363,0.008065,0.544754,-3.119879,2.206476,-0.416537,29.400000,-4.503451,1.206473,-0.500000
-3.382191,-2.129962,4.344284,-5.511066,11.172304,0.438433,-0.602231,0.555200,-0.064074,0.575992,-3.047112,2.036011,-0.412451,29.400000,-2.003451,2.418571,-0.350000
-3.629044,-1.555579,4.366891,-4.338340,11.773735,0.450996,-0.552620,0.566215,-0.128179,0.603681,-2.700885,1.802946,-0.429669,29.400000,-2.819614,1.159464,-0.500000
-3.814076,-0.955615,4.388200,-3.048352,12.191684,0.396224,-0.503596,0.571338,-0.183792,0.626928,-1.837590,2.338270,-0.473626,29.400000,-0.319614,3.659464,-0.500000
-3.932780,-0.339678,4.406043,-1.691040,12.413067,0.310441,-0.460446,0.552268,-0.232709,0.660214,-1.809048,2.245549,-0.490110,29.400000,-2.773462,1.210217,-0.500000
-3.982735,0.282247,4.419175,-0.306048,12.431304,0.215376,-0.413830,0.541555,-0.279534,0.681517,-1.474306,2.137212,-0.485749,29.400000,-0.273462,2.646873,-0.471888
-3.963385,0.900392,4.427206,1.075300,12.265422,0.111722,-0.376300,0.512434,-0.311383,0.711330,-0.235607,2.591873,-0.487628,29.400000,1.028330,3.009868,-0.500000
-3.876083,1.506055,4.431656,2.405649,11.930097,0.077095,-0.344080,0.465613,-0.332207,0.749446,-0.383146,3.040450,-0.439110,29.400000,-1.471670,3.509414,-0.350000
-3.724333,2.090392,4.436391,3.650002,11.418913,0.123775,-0.304534,0.418347,-0.362076,0.780016,-0.403684,2.396052,-0.439666,29.400000,0.287768,1.009414,-0.500000
-3.512670,2.645378,4.444793,4.803562,10.761199,0.216399,-0.275730,0.389358,-0.376491,0.798722,-0.447380,1.295954,-0.477375,29.400000,-0.981174,0.386882,-0.500000
-3.244920,3.165291,4.458322,5.893425,10.017455,0.325564,-0.247204,0.373164,-0.395071,0.806801,-1.035499,1.665284,-0.435266,29.400000,-1.659834,2.886882,-0.350000
-2.924519,3.645349,4.477056,6.911039,9.171932,0.424607,-0.211526,0.346262,-0.421060,0.815801,-0.488208,1.491282,-0.438225,29.400000,0.840166,0.386882,-0.500000
-2.555313,4.080970,4.500915,7.839747,8.236415,0.530083,-0.185090,0.324006,-0.430473,0.826478,-0.595474,1.738532,-0.420584,29.400000,-1.659834,2.886882,-0.350000
-2.142092,4.467823,4.530341,8.663542,7.216855,0.647201,-0.141318,0.282372,-0.459666,0.834621,-1.514307,3.248670,-0.432719,29.400000,-2.336121,5.000000,-0.500000
-1.692337,4.800097,4.565320,9.290126,6.048173,0.742029,-0.075156,0.216050,-0.508811,0.834554,-2.572781,3.681820,-0.418520,29.400000,-3.789030,3.236184,-0.350000
-1.217718,5.070127,4.603063,9.657502,4.736117,0.752333,-0.011153,0.158288,-0.566462,0.813433,-2.395436,2.465798,-0.431945,29.400000,-1.289030,0.736184,-0.500000
-0.730047,5.272392,4.638472,9.824516,3.346108,0.645757,0.029167,0.130643,-0.604507,0.790214,-1.732368,0.951957,-0.418229,29.400000,-1.364858,-0.418036,-0.350000
-0.236717,5.404182,4.666109,9.896239,1.922667,0.451787,0.049958,0.124654,-0.627714,0.771854,-0.565174,0.479864,-0.431836,29.400000,1.135142,0.606370,-0.500000
0.258992,5.464542,4.683100,9.925914,0.492065,0.225442,0.066312,0.122052,-0.626805,0.771841,0.104523,0.449292,-0.418188,29.400000,0.087140,0.314001,-0.350000
0.755408,5.453660,4.689141,9.926647,-0.922241,0.026726,0.080312,0.120178,-0.616736,0.778873,1.031158,0.570968,-0.431821,29.400000,2.587140,0.863955,-0.500000
1.251328,5.372986,4.687003,9.898066,-2.297900,-0.098918,0.100119,0.110096,-0.587527,0.800402,1.066147,1.691584,-0.418183,29.400000,0.087140,3.363955,-0.350000
1.743829,5.224826,4.681164,9.776417,-3.619020,-0.116983,0.142957,0.067030,-0.564483,0.815127,0.500678,3.350333,-0.431819,29.400000,0.210902,5.000000,-0.500000
2.225353,5.012175,4.676873,9.441997,-4.874607,-0.045604,0.207064,-0.007550,-0.545123,0.817277,-0.617932,4.381375,-0.474432,29.400000,-2.289098,5.000000,-0.500000
2.683001,4.739230,4.677200,8.820962,-6.022964,0.060048,0.273267,-0.094595,-0.541194,0.794760,-1.100045,3.830516,-0.434162,29.400000,-0.789456,2.500000,-0.350000
3.103113,4.412259,4.682190,7.953331,-7.036403,0.130609,0.318894,-0.155873,-0.540961,0.767781,-1.146625,2.061443,-0.437811,29.400000,-1.431317,0.000000,-0.500000
3.476187,4.037163,4.689298,6.960615,-7.959833,0.146152,0.336143,-0.176950,-0.554484,0.745882,-0.678873,-0.160235,-0.420429,29.400000,0.290510,-2.488735,-0.350000
3.799267,3.616237,4.695894,5.967223,-8.874867,0.118800,0.333574,-0.158012,-0.562820,0.745164,0.795032,-0.678048,-0.432661,29.400000,2.605284,0.011265,-0.500000
4.074432,3.149560,4.701728,5.045034,-9.785364,0.120453,0.344571,-0.140129,-0.543518,0.758022,0.988940,0.690273,-0.418498,29.400000,0.105284,2.511265,-0.350000
4.304181,2.638883,4.709207,4.133997,-10.623998,0.182786,0.375848,-0.163555,-0.523228,0.752673,-0.500845,2.761668,-0.420441,29.400000,-2.394716,5.000000,-0.469345
4.485698,2.089585,4.720023,3.105744,-11.321299,0.250793,0.422847,-0.229662,-0.507996,0.720435,-0.747014,3.522901,-0.394756,29.400000,0.105284,3.299401,-0.319345
4.612014,1.510256,4.733775,1.925818,-11.820239,0.289786,0.465588,-0.290769,-0.487093,0.685625,-1.151828,2.900739,-0.403874,29.400000,-2.394716,2.012801,-0.469345
4.676637,0.910703,4.748127,0.644898,-12.125632,0.276847,0.496787,-0.348822,-0.477811,0.641872,-0.991133,3.221206,-0.456289,29.400000,0.105284,4.347275,-0.500000
4.675329,0.301170,4.760267,-0.705959,-12.222480,0.194168,0.534532,-0.406292,-0.453173,0.593918,-1.243372,2.987499,-0.483608,29.400000,-2.394716,1.847275,-0.500000
4.605540,-0.307823,4.766354,-2.086392,-12.110167,0.039120,0.553221,-0.453102,-0.445756,0.546718,-1.025462,1.665775,-0.493853,29.400000,0.105284,0.223051,-0.500000
4.466759,-0.907864,4.762804,-3.461184,-11.868792,-0.187157,0.569853,-0.473860,-0.438247,0.517424,-0.046178,1.701573,-0.497695,29.400000,0.832130,2.723051,-0.500000
4.259958,-1.492970,4.747666,-4.803712,-11.520739,-0.411609,0.600444,-0.484369,-0.412264,0.493959,1.039495,1.418523,-0.442886,29.400000,2.263413,0.265787,-0.350000
3.987324,-2.058247,4.722892,-6.091426,-11.071583,-0.569104,0.633523,-0.476892,-0.382295,0.484061,1.025374,1.635563,-0.441082,29.400000,0.185893,2.765787,-0.500000
3.651958,-2.598692,4.692161,-7.314361,-10.533294,-0.657771,0.659577,-0.487086,-0.354560,0.459623,-0.436802,1.404453,-0.421656,29.400000,-2.314107,0.265787,-0.350000
3.256757,-3.109924,4.656738,-8.483447,-9.898154,-0.761812,0.665179,-0.511631,-0.347522,0.429509,-0.672618,1.630287,-0.433121,29.400000,0.185893,2.765787,-0.500000
2.804461,-3.587015,4.615008,-9.595216,-9.159574,-0.917908,0.681054,-0.542158,-0.320378,0.386094,-0.948112,3.177804,-0.418670,29.400000,-1.979610,5.000000,-0.350000
2.299191,-4.022782,4.564123,-10.589039,-8.237986,-1.123456,0.698750,-0.590687,-0.268591,0.316714,-0.655298,4.316677,-0.432001,29.049511,0.520390,5.000000,-0.500000
1.748942,-4.406911,4.501801,-11.385529,-7.093914,-1.368083,0.727376,-0.618986,-0.197259,0.241848,0.677166,4.218416,-0.418251,29.400000,2.114148,3.599099,-0.350000
1.164976,-4.729469,4.428089,-11.922819,-5.790935,-1.562363,0.769600,-0.610326,-0.118173,0.175642,2.512780,4.356681,-0.431844,29.400000,4.614148,5.000000,-0.500000
0.561874,-4.985263,4.348141,-12.151132,-4.440906,-1.612224,0.823203,-0.565388,-0.027802,0.108188,2.888635,3.981056,-0.418191,29.400000,2.114148,2.926135,-0.350000
-0.044870,-5.174731,4.269573,-12.072015,-3.151214,-1.516688,0.854238,-0.524725,0.047808,0.049485,1.467081,3.501712,-0.431822,29.400000,-0.385852,3.406085,-0.500000
-0.641342,-5.301804,4.197230,-11.755994,-1.939953,-1.379838,0.854200,-0.517633,0.110150,-0.001415,-0.628502,2.504445,-0.418183,29.400000,-2.885852,0.906085,-0.350000
-1.217822,-5.369104,4.130400,-11.281744,-0.754945,-1.303250,0.832544,-0.542621,0.146595,-0.030868,-1.101846,1.577346,-0.319319,29.400000,-0.385852,1.097754,-0.200000
-1.768080,-5.376908,4.065384,-10.716760,0.445225,-1.307396,0.816176,-0.559090,0.169331,-0.051105,-0.568545,0.865943,-0.300995,29.400000,-0.157039,-0.000000,-0.350000
-2.288563,-5.324402,3.999057,-10.091252,1.651937,-1.345008,0.811112,-0.561413,0.180068,-0.067044,0.626146,0.892451,-0.275373,29.400000,2.342961,1.513926,-0.200000
-2.776304,-5.212124,3.931400,-9.413270,2.836881,-1.356270,0.820084,-0.541605,0.191080,-0.088171,0.761656,0.343373,-0.284515,29.400000,-0.157039,-0.986074,-0.350000
-3.229303,-5.041327,3.864467,-8.699697,3.986072,-1.309224,0.828360,-0.527803,0.188225,-0.100519,1.124971,0.449969,-0.381693,29.400000,2.342961,1.513926,-0.500000
-3.646002,-4.814175,3.801539,-7.961654,5.091429,-1.200470,0.839593,-0.500934,0.196784,-0.125765,0.948715,1.063771,-0.399385,29.400000,-0.157039,1.377470,-0.350000
-4.024408,-4.533538,3.745355,-7.158288,6.114791,-1.037984,0.840946,-0.479721,0.220800,-0.156030,1.195119,2.197333,-0.312269,29.400000,2.342961,3.877470,-0.200000
-4.359931,-4.204737,3.698214,-6.245321,7.017823,-0.844850,0.839811,-0.442511,0.264946,-0.198289,0.975020,2.309919,-0.185851,29.400000,-0.157039,1.377470,-0.050000
-4.646910,-3.834379,3.661188,-5.223197,7.774631,-0.628896,0.836371,-0.416112,0.295292,-0.225366,1.204983,1.027913,-0.044694,29.400000,2.342961,-0.487131,0.100000
