4.994707,-0.115005,5.000000,0.021256,-0.008804,0.382582,-0.923635
4.946791,-0.363750,5.000000,0.067392,-0.027915,0.381664,-0.921418
4.849449,-0.608860,5.000000,0.113359,-0.046955,0.379792,-0.916899
4.703653,-0.847887,5.000000,0.159043,-0.065878,0.376970,-0.910087
4.510859,-1.078442,5.000000,0.204330,-0.084636,0.373207,-0.901001
4.272995,-1.298222,5.000000,0.249106,-0.103183,0.368510,-0.889663
3.992436,-1.505030,5.000000,0.293259,-0.121472,0.362893,-0.876101
3.671985,-1.696800,5.000000,0.336680,-0.139457,0.356368,-0.860349
3.314846,-1.871617,5.000000,0.379258,-0.157094,0.348953,-0.842447
2.924586,-2.027733,5.000000,0.420889,-0.174338,0.340665,-0.822439
2.505104,-2.163588,5.000000,0.461468,-0.191146,0.331526,-0.800375
2.060592,-2.277826,5.000000,0.500893,-0.207477,0.321559,-0.776311
1.595492,-2.369304,5.000000,0.539067,-0.223289,0.310787,-0.750307
1.114450,-2.437109,5.000000,0.575893,-0.238543,0.299239,-0.722427
0.622272,-2.480563,5.000000,0.611279,-0.253200,0.286943,-0.692742
0.123877,-2.499233,5.000000,0.645138,-0.267225,0.273930,-0.661325
-0.375756,-2.492930,5.000000,0.677384,-0.280582,0.260232,-0.628255
-0.871634,-2.461720,5.000000,0.707937,-0.293237,0.245883,-0.593614
-1.358803,-2.405912,5.000000,0.736721,-0.305160,0.230920,-0.557490
-1.832396,-2.326066,5.000000,0.763663,-0.316320,0.215380,-0.519973
-2.287679,-2.222978,5.000000,0.788697,-0.326689,0.199301,-0.481156
-2.720106,-2.097679,5.000000,0.811759,-0.336241,0.182725,-0.441136
-3.125353,-1.951420,5.000000,0.832792,-0.344954,0.165691,-0.400014
-3.499373,-1.785664,5.000000,0.851743,-0.352804,0.148244,-0.357892
-3.838429,-1.602066,5.000000,0.868566,-0.359772,0.130426,-0.314875
-4.139132,-1.402461,5.000000,0.883218,-0.365841,0.112281,-0.271071
-4.398479,-1.188842,5.000000,0.895662,-0.370995,0.093857,-0.226590
-4.613877,-0.963345,5.000000,0.905867,-0.375223,0.075197,-0.181542
-4.783175,-0.728223,5.000000,0.913809,-0.378512,0.056350,-0.136041
-4.904681,-0.485825,5.000000,0.919466,-0.380855,0.037362,-0.090200
-4.977181,-0.238572,5.000000,0.922825,-0.382247,0.018280,-0.044133
-4.999951,0.011064,5.000000,0.923877,-0.382682,-0.000847,0.002044
-4.972763,0.260590,5.000000,0.922620,-0.382162,-0.019972,0.048216
-4.895889,0.507512,5.000000,0.919058,-0.380686,-0.039047,0.094268
-4.770096,0.749363,5.000000,0.913198,-0.378259,-0.058025,0.140084
-4.596643,0.983727,5.000000,0.905055,-0.374886,-0.076857,0.185550
-4.377261,1.208262,5.000000,0.894650,-0.370576,-0.095498,0.230552
-4.114143,1.420724,5.000000,0.882010,-0.365340,-0.113899,0.274978
-3.809918,1.618991,5.000000,0.867164,-0.359191,-0.132016,0.318716
-3.467625,1.801081,5.000000,0.850151,-0.352144,-0.149804,0.361658
-3.090686,1.965176,5.000000,0.831013,-0.344217,-0.167216,0.403696
-2.682865,2.109635,5.000000,0.809798,-0.335429,-0.184211,0.444724
-2.248237,2.233015,5.000000,0.786559,-0.325804,-0.200745,0.484642
-1.791146,2.334084,5.000000,0.761354,-0.315363,-0.216778,0.523348
-1.316159,2.411832,5.000000,0.734246,-0.304135,-0.232268,0.560745
-0.828021,2.465481,5.000000,0.705303,-0.292146,-0.247179,0.596742
-0.331609,2.494496,5.000000,0.674597,-0.279427,-0.261471,0.631246
0.168115,2.498586,5.000000,0.642205,-0.266010,-0.275110,0.664173
0.666160,2.477712,5.000000,0.608208,-0.251928,-0.288061,0.695440
1.157549,2.432081,5.000000,0.572690,-0.237216,-0.300292,0.724969
1.637372,2.362150,5.000000,0.535741,-0.221911,-0.311772,0.752685
2.100835,2.268617,5.000000,0.497453,-0.206052,-0.322474,0.778521
2.543307,2.152417,5.000000,0.457921,-0.189677,-0.332369,0.802410
2.960368,2.014710,5.000000,0.417245,-0.172829,-0.341434,0.824294
3.347849,1.856873,5.000000,0.375526,-0.155548,-0.349645,0.844117
3.701879,1.680483,5.000000,0.332869,-0.137879,-0.356982,0.861831
4.018922,1.487302,5.000000,0.289379,-0.119865,-0.363427,0.877390
4.295809,1.279260,5.000000,0.245166,-0.101551,-0.368963,0.890756
4.529774,1.058436,5.000000,0.200341,-0.082984,-0.373578,0.901896
4.718478,0.827037,5.000000,0.155014,-0.064209,-0.377258,0.910782
4.860038,0.587375,5.000000,0.109300,-0.045274,-0.379996,0.917391
4.953037,0.341843,5.000000,0.063313,-0.026225,-0.381784,0.921708
4.996547,0.092896,5.000000,0.017168,-0.007111,-0.382617,0.923720
4.990133,-0.156979,5.000000,-0.029020,0.012021,-0.382495,0.923424
4.933860,-0.405286,5.000000,-0.075136,0.031122,-0.381416,0.920819
4.828289,-0.649543,5.000000,-0.121064,0.050146,-0.379384,0.915913
4.674475,-0.887311,5.000000,-0.166689,0.069045,-0.376403,0.908718
4.473956,-1.116212,5.000000,-0.211898,0.087771,-0.372482,0.899251
4.228734,-1.333961,5.000000,-0.256577,0.106278,-0.367630,0.887537
3.941260,-1.538381,5.000000,-0.300615,0.124519,-0.361859,0.873604
3.614407,-1.727430,5.000000,-0.343901,0.142448,-0.355183,0.857488
3.251439,-1.899220,5.000000,-0.386328,0.160022,-0.347620,0.839228
2.855984,-2.052033,5.000000,-0.427789,0.177196,-0.339188,0.818871
2.431993,-2.184342,5.000000,-0.468181,0.193927,-0.329908,0.796467
1.983703,-2.294827,5.000000,-0.507402,0.210173,-0.319803,0.772073
1.515592,-2.382382,5.000000,-0.545356,0.225894,-0.308899,0.745748
1.032337,-2.446134,5.000000,-0.581946,0.241050,-0.297223,0.717560
0.538768,-2.485444,5.000000,-0.617082,0.255604,-0.284804,0.687578
0.039816,-2.499921,5.000000,-0.650675,0.269518,-0.271673,0.655877
-0.459534,-2.489419,5.000000,-0.682642,0.282760,-0.257863,0.622538
-0.954293,-2.454044,5.000000,-0.712903,0.295294,-0.243409,0.587642
-1.439517,-2.394149,5.000000,-0.741382,0.307090,-0.228346,0.551277
-1.910357,-2.310332,5.000000,-0.768008,0.318119,-0.212713,0.513534
-2.362110,-2.203431,5.000000,-0.792714,0.328353,-0.196548,0.474508
-2.790261,-2.074514,5.000000,-0.815439,0.337766,-0.179891,0.434296
-3.190533,-1.924870,5.000000,-0.836125,0.346334,-0.162785,0.392998
-3.558927,-1.755993,5.000000,-0.854722,0.354038,-0.145272,0.350718
-3.891760,-1.569570,5.000000,-0.871183,0.360856,-0.127396,0.307562
-4.185709,-1.367465,5.000000,-0.885466,0.366772,-0.109202,0.263636
-4.437835,-1.151696,5.000000,-0.897535,0.371771,-0.090734,0.219052
-4.645620,-0.924421,5.000000,-0.907362,0.375842,-0.072040,0.173920
-4.806987,-0.687908,5.000000,-0.914920,0.378972,-0.053166,0.128354
-4.920325,-0.444523,5.000000,-0.920192,0.381156,-0.034159,0.082466
-4.984500,-0.196695,5.000000,-0.923163,0.382387,-0.015066,0.036373
-4.998872,0.053097,5.000000,-0.923827,0.382662,0.004064,-0.009812
-4.963297,0.302359,5.000000,-0.922183,0.381981,0.023184,-0.055971
-4.878130,0.548600,5.000000,-0.918233,0.380344,0.042246,-0.101991
-4.744222,0.789359,5.000000,-0.911988,0.377758,0.061203,-0.147756
-4.562912,1.022232,5.000000,-0.903463,0.374227,0.080006,-0.193152
-4.336011,1.244891,5.000000,-0.892680,0.369760,0.098610,-0.238065
-4.065786,1.455111,5.000000,-0.879667,0.364370,0.116967,-0.282383
-3.754936,1.650792,5.000000,-0.864454,0.358069,0.135032,-0.325995
-3.406569,1.829979,5.000000,-0.847081,0.350872,0.152759,-0.368792
-3.024164,1.990881,5.000000,-0.827590,0.342799,0.170104,-0.410668
-2.611543,2.131891,5.000000,-0.806031,0.333869,0.187024,-0.451517
-2.172828,2.251600,5.000000,-0.782457,0.324104,0.203477,-0.491237
-1.712403,2.348812,5.000000,-0.756928,0.313530,0.219421,-0.529730
-1.234868,2.422555,5.000000,-0.729506,0.302171,0.234817,-0.566899
-0.744995,2.472093,5.000000,-0.700261,0.290058,0.249626,-0.602650
-0.247678,2.496931,5.000000,-0.669266,0.277219,0.263811,-0.636896
0.252113,2.496820,5.000000,-0.636598,0.263688,0.277336,-0.669549
0.749386,2.471762,5.000000,-0.602339,0.249497,0.290169,-0.700529
1.239171,2.422006,5.000000,-0.566575,0.234683,0.302276,-0.729758
1.716575,2.348051,5.000000,-0.529394,0.219282,0.313627,-0.757163
2.176827,2.250635,5.000000,-0.490890,0.203333,0.324195,-0.782675
2.615329,2.130731,5.000000,-0.451159,0.186876,0.333952,-0.806231
3.027699,1.989537,5.000000,-0.410300,0.169952,0.342875,-0.827772
3.409818,1.828465,5.000000,-0.368416,0.152603,0.350940,-0.847244
3.757867,1.649124,5.000000,-0.325611,0.134873,0.358128,-0.864599
4.068369,1.453305,5.000000,-0.281992,0.116805,0.364422,-0.879792
4.338221,1.242964,5.000000,-0.237669,0.098446,0.369804,-0.892786
4.564726,1.020205,5.000000,-0.192751,0.079840,0.374262,-0.903549
4.745623,0.787252,5.000000,-0.147351,0.061035,0.377785,-0.912053
4.879103,0.546433,5.000000,-0.101584,0.042077,0.380363,-0.918278
4.963832,0.300155,5.000000,-0.055562,0.023015,0.381991,-0.922207
4.998965,0.050877,5.000000,-0.009401,0.003894,0.382664,-0.923832
4.984149,-0.198909,5.000000,0.036783,-0.015236,0.382380,-0.923147
4.919533,-0.446708,5.000000,0.082875,-0.034328,0.381141,-0.920155
4.805764,-0.690043,5.000000,0.128760,-0.053334,0.378949,-0.914863
4.643976,-0.926483,5.000000,0.174323,-0.072207,0.375809,-0.907284
4.435788,-1.153667,5.000000,0.219451,-0.090899,0.371731,-0.897438
4.183278,-1.369323,5.000000,0.264029,-0.109365,0.366723,-0.885348
3.888971,-1.571298,5.000000,0.307948,-0.127556,0.360799,-0.871046
3.555806,-1.757572,5.000000,0.351098,-0.145429,0.353973,-0.854566
3.187113,-1.926286,5.000000,0.393370,-0.162939,0.346262,-0.835951
2.786575,-2.075753,5.000000,0.434658,-0.180041,0.337686,-0.815246
2.358195,-2.204479,5.000000,0.474860,-0.196694,0.328266,-0.792503
1.906252,-2.311179,5.000000,0.513875,-0.212854,0.318025,-0.767780
1.435263,-2.394787,5.000000,0.551606,-0.228483,0.306989,-0.741137
0.949933,-2.454467,5.000000,0.587958,-0.243540,0.295186,-0.712642
0.455112,-2.489622,5.000000,0.622841,-0.257989,0.282645,-0.682366
-0.044257,-2.499902,5.000000,0.656166,-0.271793,0.269398,-0.650384
-0.543183,-2.485204,5.000000,0.687852,-0.284918,0.255477,-0.616776
-1.036682,-2.445674,5.000000,0.717818,-0.297330,0.240918,-0.581627
-1.519823,-2.381708,5.000000,0.745990,-0.308999,0.225757,-0.545024
-1.987778,-2.293945,5.000000,0.772298,-0.319896,0.210031,-0.507059
-2.435873,-2.183262,5.000000,0.796675,-0.329994,0.193780,-0.467827
-2.859628,-2.050764,5.000000,0.819061,-0.339266,0.177045,-0.427425
-3.254812,-1.897775,5.000000,0.839400,-0.347691,0.159868,-0.385955
-3.617474,-1.725825,5.000000,0.857641,-0.355246,0.142291,-0.343520
-3.943991,-1.536630,5.000000,0.873738,-0.361914,0.124358,-0.300227
-4.231102,-1.332083,5.000000,0.887651,-0.367677,0.106114,-0.256183
-4.475937,-1.114225,5.000000,0.899345,-0.372521,0.087606,-0.211498
-4.676050,-0.885234,5.000000,0.908792,-0.376434,0.068878,-0.166286
-4.829441,-0.647399,5.000000,0.915967,-0.379406,0.049978,-0.120657
-4.934578,-0.403095,5.000000,0.920852,-0.381430,0.030953,-0.074727
-4.990410,-0.154763,5.000000,0.923436,-0.382500,0.011851,-0.028610
-4.996380,0.095115,5.000000,0.923712,-0.382614,-0.007281,0.017578
-4.952428,0.344042,5.000000,0.921679,-0.381772,-0.026395,0.063723
-4.858992,0.589533,5.000000,0.917343,-0.379976,-0.045442,0.109708
-4.717007,0.829132,5.000000,0.910713,-0.377230,-0.064376,0.155419
-4.527892,1.060448,5.000000,0.901807,-0.373541,-0.083150,0.200741
-4.293535,1.281167,5.000000,0.890647,-0.368918,-0.101715,0.245562
-4.016279,1.489086,5.000000,0.877261,-0.363374,-0.120026,0.289769
-3.698893,1.682126,5.000000,0.861683,-0.356921,-0.138037,0.333251
-3.344549,1.858359,5.000000,0.843950,-0.349576,-0.155703,0.375901
-2.956788,2.016024,5.000000,0.824108,-0.341357,-0.172980,0.417611
-2.539483,2.153545,5.000000,0.802206,-0.332285,-0.189825,0.458277
-2.096805,2.269549,5.000000,0.778300,-0.322382,-0.206195,0.497798
-1.633176,2.362876,5.000000,0.752447,-0.311674,-0.222050,0.536075
-1.153229,2.432594,5.000000,0.724714,-0.300187,-0.237349,0.573012
-0.661759,2.478007,5.000000,0.695170,-0.287949,-0.252056,0.608516
-0.163677,2.498660,5.000000,0.663888,-0.274991,-0.266132,0.642500
0.336040,2.494347,5.000000,0.630947,-0.261347,-0.279543,0.674877
0.832400,2.465112,5.000000,0.596428,-0.247049,-0.292256,0.705568
1.320443,2.411246,5.000000,0.560419,-0.232133,-0.304238,0.734495
1.795292,2.333288,5.000000,0.523010,-0.216638,-0.315460,0.761587
2.252203,2.232016,5.000000,0.484292,-0.200600,-0.325893,0.786775
2.686611,2.108443,5.000000,0.444365,-0.184062,-0.335511,0.809996
3.094175,1.963802,5.000000,0.403327,-0.167063,-0.344291,0.831193
3.470823,1.799541,5.000000,0.361280,-0.149647,-0.352211,0.850312
3.812792,1.617298,5.000000,0.318331,-0.131857,-0.359250,0.867306
4.116665,1.418897,5.000000,0.274586,-0.113737,-0.365391,0.882132
4.379405,1.206318,5.000000,0.230154,-0.095333,-0.370619,0.894753
4.598388,0.981686,5.000000,0.185148,-0.076691,-0.374920,0.905137
4.771425,0.747245,5.000000,0.139678,-0.057857,-0.378285,0.913260
4.896788,0.505338,5.000000,0.093860,-0.038878,-0.380703,0.919099
4.973224,0.258382,5.000000,0.047807,-0.019802,-0.382171,0.922642
4.999969,0.008844,5.000000,0.001634,-0.000677,-0.382683,0.923878
4.976756,-0.240782,5.000000,-0.044543,0.018450,-0.382238,0.922805
4.903816,-0.488003,5.000000,-0.090608,0.037531,-0.380839,0.919426
4.781880,-0.730347,5.000000,-0.136447,0.056518,-0.378487,0.913748
4.612164,-0.965394,5.000000,-0.181945,0.075364,-0.375189,0.905787
4.396365,-1.190795,5.000000,-0.226988,0.094021,-0.370954,0.895561
4.136640,-1.404298,5.000000,-0.271463,0.112444,-0.365791,0.883097
3.835582,-1.603770,5.000000,-0.315261,0.130585,-0.359714,0.868426
3.496200,-1.787217,5.000000,-0.358270,0.148400,-0.352738,0.851584
3.121886,-1.952808,5.000000,-0.400384,0.165844,-0.344880,0.832614
2.716378,-2.098886,5.000000,-0.441497,0.182874,-0.336160,0.811563
2.283730,-2.223993,5.000000,-0.481506,0.199446,-0.326600,0.788483
1.828263,-2.326878,5.000000,-0.520312,0.215520,-0.316224,0.763432
1.354529,-2.406515,5.000000,-0.557818,0.231056,-0.305057,0.736473
0.867261,-2.462106,5.000000,-0.593929,0.246013,-0.293128,0.707674
0.371327,-2.493096,5.000000,-0.628555,0.260356,-0.280466,0.677105
-0.128316,-2.499177,5.000000,-0.661611,0.274048,-0.267103,0.644844
-0.626678,-2.480286,5.000000,-0.693013,0.287055,-0.253073,0.610972
-1.118778,-2.436613,5.000000,-0.722683,0.299345,-0.238410,0.575572
-1.599700,-2.368595,5.000000,-0.750546,0.310886,-0.223151,0.538733
-2.064638,-2.276910,5.000000,-0.776534,0.321651,-0.207334,0.500549
-2.508947,-2.162475,5.000000,-0.800580,0.331611,-0.190999,0.461112
-2.928187,-2.026433,5.000000,-0.822626,0.340743,-0.174187,0.420524
-3.318169,-1.870144,5.000000,-0.842615,0.349023,-0.156939,0.378884
-3.674998,-1.695169,5.000000,-0.860498,0.356430,-0.139299,0.336297
-3.995107,-1.503256,5.000000,-0.876231,0.362947,-0.121311,0.292870
-4.275299,-1.296324,5.000000,-0.889773,0.368556,-0.103019,0.248711
-4.512773,-1.076439,5.000000,-0.901092,0.373244,-0.084471,0.203930
-4.705157,-0.845798,5.000000,-0.910158,0.377000,-0.065711,0.158639
-4.850529,-0.606707,5.000000,-0.916949,0.379813,-0.046786,0.112952
-4.947435,-0.361553,5.000000,-0.921448,0.381676,-0.027745,0.066983
-4.994909,-0.112787,5.000000,-0.923644,0.382586,-0.008635,0.020846
-4.992475,0.137106,5.000000,-0.923532,0.382539,0.010498,-0.025343
-4.940158,0.385629,5.000000,-0.921111,0.381537,0.029603,-0.071469
-4.838481,0.630299,5.000000,-0.916388,0.379580,0.048635,-0.117416
-4.688459,0.868671,5.000000,-0.909374,0.376675,0.067546,-0.163070
-4.491591,1.098363,5.000000,-0.900088,0.372829,0.086287,-0.208316
-4.249845,1.317082,5.000000,-0.888551,0.368050,0.104813,-0.253041
-3.965636,1.522640,5.000000,-0.874794,0.362352,0.123077,-0.297134
-3.641804,1.712985,5.000000,-0.858850,0.355748,0.141033,-0.340484
-3.281584,1.886214,5.000000,-0.840760,0.348254,0.158637,-0.382983
-2.888575,2.040596,5.000000,-0.820568,0.339890,0.175844,-0.424525
-2.466705,2.174590,5.000000,-0.798325,0.330677,0.192612,-0.465006
-2.020188,2.286856,5.000000,-0.774087,0.320637,0.208898,-0.504324
-1.553486,2.376272,5.000000,-0.747914,0.309796,0.224662,-0.542382
-1.071263,2.441946,5.000000,-0.719871,0.298180,0.239865,-0.579084
-0.578335,2.483220,5.000000,-0.690029,0.285820,0.254468,-0.614339
-0.079629,2.499683,5.000000,-0.658463,0.272744,0.268435,-0.648059
0.419872,2.491170,5.000000,-0.625251,0.258987,0.281731,-0.680158
0.915179,2.457766,5.000000,-0.590475,0.244583,0.294323,-0.710558
1.401341,2.399804,5.000000,-0.554224,0.229567,0.306179,-0.739181
1.873501,2.317865,5.000000,-0.516588,0.213978,0.317270,-0.765957
2.326942,2.212766,5.000000,-0.477661,0.197854,0.327568,-0.790818
2.757133,2.085558,5.000000,-0.437539,0.181235,0.337047,-0.813703
3.159776,1.937512,5.000000,-0.396324,0.164163,0.345684,-0.834554
3.530847,1.770107,5.000000,-0.354119,0.146681,0.353456,-0.853319
3.866639,1.585016,5.000000,-0.311028,0.128832,0.360346,-0.869951
4.163797,1.384087,5.000000,-0.267160,0.110661,0.366334,-0.884409
4.419352,1.169330,5.000000,-0.222624,0.092214,0.371407,-0.896656
4.630750,0.942888,5.000000,-0.177532,0.073536,0.375552,-0.906662
4.795879,0.707026,5.000000,-0.131995,0.054674,0.378758,-0.914402
4.913089,0.464099,5.000000,-0.086129,0.035676,0.381017,-0.919856
4.981210,0.216535,5.000000,-0.040048,0.016589,0.382324,-0.923011
4.999559,-0.033192,5.000000,0.006133,-0.002540,0.382675,-0.923859
4.967955,-0.282588,5.000000,0.052299,-0.021663,0.382070,-0.922398
4.886713,-0.529160,5.000000,0.098335,-0.040732,0.380510,-0.918631
4.756644,-0.770445,5.000000,0.144124,-0.059698,0.377998,-0.912569
4.579048,-1.004032,5.000000,0.189553,-0.078516,0.374542,-0.904225
4.355700,-1.227587,5.000000,0.234509,-0.097137,0.370150,-0.893621
4.088831,-1.438876,5.000000,0.278878,-0.115515,0.364833,-0.880784
3.781108,-1.635789,5.000000,0.322551,-0.133605,0.358603,-0.865745
3.435606,-1.816357,5.000000,0.365417,-0.151361,0.351478,-0.848542
3.055776,-1.978777,5.000000,0.407370,-0.168738,0.343474,-0.829219
2.645413,-2.121426,5.000000,0.448304,-0.185694,0.334611,-0.807822
2.208619,-2.242878,5.000000,0.488118,-0.202185,0.324912,-0.784407
1.749757,-2.341920,5.000000,0.526712,-0.218171,0.314401,-0.759031
1.273412,-2.417562,5.000000,0.563990,-0.233612,0.303104,-0.731758
0.784343,-2.469049,5.000000,0.599857,-0.248469,0.291049,-0.702655
0.287437,-2.495866,5.000000,0.634226,-0.262705,0.278267,-0.671797
-0.212340,-2.497745,5.000000,0.667009,-0.276284,0.264790,-0.639259
-0.709996,-2.474667,5.000000,0.698125,-0.289173,0.250650,-0.605124
-1.200558,-2.426863,5.000000,0.727496,-0.301339,0.235885,-0.569476
-1.679124,-2.354811,5.000000,0.755049,-0.312752,0.220529,-0.532404
-2.140913,-2.259231,5.000000,0.780714,-0.323383,0.204622,-0.494002
-2.581311,-2.141076,5.000000,0.804429,-0.333205,0.188204,-0.454366
-2.995917,-2.001529,5.000000,0.826132,-0.342195,0.171316,-0.413593
-3.380589,-1.841984,5.000000,0.845771,-0.350330,0.153999,-0.371787
-3.731483,-1.664034,5.000000,0.863295,-0.357589,0.136297,-0.329051
-4.045094,-1.469457,5.000000,0.878662,-0.363954,0.118255,-0.285493
-4.318287,-1.260198,5.000000,0.891833,-0.369409,0.099917,-0.241222
-4.548333,-1.038348,5.000000,0.902774,-0.373941,0.081330,-0.196347
-4.732934,-0.806122,5.000000,0.911459,-0.377539,0.062539,-0.150982
-4.870245,-0.565843,5.000000,0.917866,-0.380193,0.043591,-0.105239
-4.958894,-0.319909,5.000000,0.921979,-0.381896,0.024535,-0.059233
-4.997996,-0.070779,5.000000,0.923787,-0.382645,0.005418,-0.013080
-4.987159,0.179058,5.000000,0.923286,-0.382438,-0.013713,0.033107
-4.926492,0.427106,5.000000,0.920478,-0.381274,-0.032810,0.079211
-4.816601,0.670886,5.000000,0.915368,-0.379158,-0.051825,0.125116
-4.658584,0.907964,5.000000,0.907971,-0.376094,-0.070710,0.170709
-4.454021,1.135969,5.000000,0.898305,-0.372090,-0.089419,0.215876
-4.204954,1.352624,5.000000,0.886393,-0.367156,-0.107904,0.260502
